match_date,group,team,opponent,formation,player,shirt_no,position,is_starter,minutes,sub_in,sub_out,sub_reason,source,source_url,last_verified
2026-06-17,J,Austria,Jordan,4-2-3-1,Patrick Wimmer,21,FWD,no,7,83,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Yazeed Yazeed Abulaila,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Abdallah Nasib,3,DEF,yes,81,,81,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Yazan Abu Al-Arab,5,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Mo Abualnadi,16,DEF,yes,72,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Ehsan Haddad,23,MID,yes,81,,81,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Mohannad Abu Taha,20,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Odeh Fakhouri,11,MID,yes,89,,88,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Nizar Al Rashdan,21,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Noor Al-Rawabdeh,8,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Ali Iyad Olwan,9,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Mousa Tamari,10,MID,yes,88,,88,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Saleem Obaid,17,DEF,no,18,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Saed Al-Rosan,19,DEF,no,9,81,,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Mahmoud Al Mardi,13,MID,no,9,81,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Mohammad Al-Daoud,25,MID,no,2,88,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Jordan,Austria,5-4-1,Ali Al-Azaizeh,24,FWD,no,1,88,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Diogo Costa,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,João Cancelo,20,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Tomás Araújo,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Renato Veiga,13,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Nuno Mendes,25,LB,yes,72,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,João Neves,15,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Vitinha,23,DM,yes,83,,83,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Bernardo Silva,10,MID,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Bruno Fernandes,8,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Pedro Neto,18,FWD,yes,71,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Cristiano Ronaldo,7,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Francisco Conceição,26,MID,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Nélson Semedo,2,DEF,no,18,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Rafael Leão,17,FWD,no,19,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Portugal,DR Congo,4-2-3-1,Gonçalo Ramos,9,FWD,no,7,83,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Lionel Mpasi-Nzau,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Chancel Mbemba,22,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Axel Tuanzebe,4,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Steve Kapuadi,3,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Aaron Wan-Bissaka,2,DEF,yes,85,,85,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Arthur Masuaku,26,DEF,yes,74,,74,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Ngal Ayel Mukau,6,MID,yes,57,,57,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Samuel Moutoussamy,8,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Edo Kayembe,25,MID,yes,74,,74,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Cédric Bakambu,17,ST,yes,85,,85,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Yoane Wissa,20,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Noah Sadiki,14,MID,no,33,57,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Joris Kayembe Ditu,12,DEF,no,16,74,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Charles Pickel,18,MID,no,16,74,,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Gédéon Kalulu,24,DEF,no,5,85,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,DR Congo,Portugal,5-3-2,Simon Banza,23,FWD,no,5,85,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/dr-congo-vs-portugal/1s6g4o,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Camilo Vargas,12,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Daniel Muñoz,2,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Davinson Sánchez,23,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Jhon Lucumí,3,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Johan Mojica,17,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Gustavo Puerta,14,MID,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Jefferson Lerma,16,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Jhon Arias,11,FWD,yes,89,,90,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,James Rodríguez,10,RW,yes,72,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Luis Suárez,25,ST,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Luis Díaz,7,LW,yes,89,,90,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Jaminton Campaz,21,FWD,no,18,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Richard Ríos,6,MID,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Juan Hernández,19,FWD,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Kevin Castaño,5,MID,no,1,90,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Colombia,Uzbekistan,4-3-3,Andrés Gómez,26,FWD,no,1,90,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Utkir Yusupov,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Abdukodir Khusanov,2,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Abdulla Abdullaev,18,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Rustamjon Ashurmatov,5,DEF,yes,77,,77,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Behruzjon Karimov,24,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Akmal Mozgovoy,6,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Otabek Shukurov,7,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Sherzod Nasrulloev,13,DEF,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Abbosbek Fayzullayev,22,CM,yes,77,,77,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Oston Urunov,11,CAM,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Eldor Shomurodov,14,ST,yes,89,,90,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Dostonbek Khamdamov,17,MID,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Farrukh Sayfiev,4,MID,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Jakhongir Urozov,26,DEF,no,13,77,,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Azizbek Amonov,20,MID,no,13,77,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,K,Uzbekistan,Colombia,3-4-2-1,Igor Sergeev,21,FWD,no,1,90,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/colombia-vs-uzbekistan/2dm7x9,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Jordan Pickford,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Reece James,24,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Ezri Konsa,2,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,John Stones,5,CB,yes,87,,87,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Nico O'Reilly,3,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Elliot Anderson,8,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Declan Rice,4,DM,yes,72,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Noni Madueke,20,FWD,yes,72,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Jude Bellingham,10,MID,yes,80,,79,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Anthony Gordon,18,FWD,yes,72,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Harry Kane,9,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Morgan Rogers,17,MID,no,18,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Bukayo Saka,7,FWD,no,18,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Marcus Rashford,11,FWD,no,18,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Djed Spence,25,DEF,no,10,79,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,England,Croatia,4-2-3-1,Marc Guéhi,6,DEF,no,3,87,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Dominik Livakovic,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Josip Sutalo,6,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Luka Vuskovic,22,DEF,yes,66,,66,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Josko Gvardiol,4,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Josip Stanisic,2,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Luka Modric,10,DM,yes,58,,58,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Mario Pasalic,15,DM,yes,78,,78,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Ivan Perisic,14,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Petar Sucic,17,CM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Martin Baturina,16,CAM,yes,78,,78,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Petar Musa,26,ST,yes,66,,66,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Mateo Kovacic,8,MID,no,32,58,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Marco Pasalic,24,MID,no,24,66,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Igor Matanovic,20,FWD,no,24,66,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Andrej Kramaric,9,MID,no,12,78,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Croatia,England,3-4-2-1,Nikola Vlasic,13,MID,no,12,78,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/england-vs-croatia/2viayw,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Lawrence Ati-Zigi,1,GK,yes,45,,46,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Marvin Senaya,26,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Jonas Adjetey,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Jerome Opoku,18,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Gideon Mensah,14,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Ernest Nuamah,24,FWD,yes,58,,58,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Caleb Yirenkyi,3,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Elisha Owusu,15,MID,yes,78,,78,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Antoine Semenyo,11,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Kamaldeen Sulemana,22,MID,yes,58,,58,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Jordan Ayew,9,FWD,yes,87,,87,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Benjamin Asare,16,GK,no,45,46,,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Abdul Fatawu,7,FWD,no,32,58,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Brandon Thomas-Asante,10,FWD,no,32,58,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Kwasi Sibo,8,MID,no,12,78,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Ghana,Panama,4-4-1-1,Prince Adu,25,FWD,no,3,87,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Panama,Ghana,3-4-3,Orlando Mosquera,22,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Panama,Ghana,3-4-3,Jiovany Ramos,13,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Panama,Ghana,3-4-3,José Córdoba,3,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Panama,Ghana,3-4-3,Andrés Andrade,16,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Panama,Ghana,3-4-3,Amir Murillo,23,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
2026-06-18,L,Panama,Ghana,3-4-3,Carlos Harvey,14,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/panama-vs-ghana/1bjek0,2026-06-18
